FIT 101,LIT 101,AIT 201,AIT 202,AIT 203,FIT 201,AIT 301,AIT 302,AIT 303,FIT 301,LIT 301,P3_STATE,FIT 401,AIT 502,AIT 503,AIT 504,FIT 502,FIT 504,FIT 601,label
0.0,820.814453,144.450134,9.062613,235.78569,0.000512607,8.705198,278.609375,143.79921,1.71629882,809.327759,7.0,0.7964658,70.0333252,1016.27789,24.8013325,0.328167021,0.210934237,0.000256303,0
0.0,820.892944,144.450134,9.062613,235.78569,0.000512607,8.710609,278.609375,143.79921,1.71629882,809.0073,7.0,0.7953134,70.0333252,1016.27789,24.8013325,0.326886147,0.210870177,0.000256303,0
0.0,820.814453,144.450134,9.062613,235.78569,0.000512607,8.711025,278.609375,143.79921,1.71629882,809.0073,7.0,0.7951853,69.85388,1016.27789,24.8013325,0.326629966,0.210870177,0.000256303,0
0.0,821.0107,144.450134,9.062613,235.78569,0.000512607,8.711025,278.609375,143.79921,1.71834862,809.0073,7.0,0.7951853,69.62318,1016.27789,24.8013325,0.326629966,0.210870177,0.000256303,0
0.0,820.814453,144.450134,9.062613,235.78569,0.000512607,8.711025,278.609375,143.79921,1.71834862,808.08606,7.0,0.7951853,69.62318,1016.27789,24.8013325,0.339310884,0.212023184,0.000256303,0
0.0,821.0499,144.450134,9.062613,235.78569,0.000512607,8.711025,278.609375,143.79921,1.71809232,808.08606,7.0,0.7951853,69.62318,1016.27789,24.8013325,0.3467401,0.212023184,0.000256303,0
0.0,821.207,144.450134,9.062613,235.78569,0.000512607,8.711025,278.609375,143.79921,1.71527386,807.5253,7.0,0.7951853,69.62318,1016.27789,24.8013325,0.3467401,0.212023184,0.000256303,0
0.0,821.2462,144.450134,9.067419,235.78569,0.000512607,8.711025,278.3533,143.79921,1.714249,807.164856,7.0,0.7936488,69.62318,1016.27789,24.5321712,0.3467401,0.212023184,0.000256303,0
0.0,821.4817,144.450134,9.067419,235.78569,0.000512607,8.711025,278.3533,143.79921,1.714249,806.3638,7.0,0.792752445,69.62318,1016.27789,24.5321712,0.3364929,0.212023184,0.000256303,0
0.0,821.678,144.450134,9.067419,235.78569,0.000512607,8.711025,278.3533,143.79921,1.714249,806.1635,7.0,0.794673145,69.62318,1016.27789,24.5321712,0.3364929,0.212023184,0.000256303,0
0.0,821.442444,144.450134,9.067419,235.78569,0.000512607,8.711025,278.3533,143.79921,1.714249,805.6027,7.0,0.7958256,69.62318,1016.27789,24.5321712,0.3364929,0.212023184,0.000256303,0
0.0,821.2462,144.450134,9.067419,235.78569,0.000512607,8.711025,278.3533,143.79921,1.714249,805.6027,7.0,0.7958256,69.62318,1016.27789,24.5321712,0.336236715,0.212023184,0.000256303,0
0.0,821.0892,144.450134,9.067419,235.78569,0.000512607,8.711025,278.3533,143.79921,1.71322417,805.6027,7.0,0.7958256,69.62318,1016.27789,24.5321712,0.333546817,0.212023184,0.000256303,0
0.0,821.442444,144.450134,9.067419,235.78569,0.000512607,8.711025,278.3533,143.79921,1.71296787,805.522644,7.0,0.7958256,69.62318,1016.27789,24.5321712,0.326629966,0.212023184,0.000256303,0
0.0,821.363953,144.450134,9.067419,235.78569,0.000512607,8.711025,278.3533,143.4791,1.71296787,805.2022,7.0,0.79774636,69.62318,1016.27789,24.5321712,0.332137823,0.212023184,0.000256303,0
0.0,821.638733,144.450134,9.062933,235.78569,0.000512607,8.711025,278.3533,143.4791,1.71296787,805.2022,7.0,0.79774636,69.62318,1016.27789,24.5321712,0.3297041,0.212023184,0.000256303,0
0.0,821.442444,144.450134,9.062933,235.78569,0.000512607,8.711025,278.3533,143.4791,1.71296787,805.2022,7.0,0.7980024,69.62318,1016.27789,24.5321712,0.336236715,0.212023184,0.000256303,0
0.0,821.0499,144.450134,9.062933,235.78569,0.000512607,8.711025,278.3533,143.4791,1.71296787,804.200867,7.0,0.7987707,69.62318,1016.27789,24.5321712,0.336236715,0.212023184,0.000256303,0
0.0,820.892944,144.450134,9.062933,235.78569,0.000512607,8.711025,278.3533,143.4791,1.71437716,804.1207,7.0,0.7999232,69.62318,1016.27789,24.5321712,0.329576015,0.212023184,0.000256303,0
0.0,821.0107,144.450134,9.062933,235.78569,0.000512607,8.711025,278.3533,143.4791,1.71437716,804.1207,7.0,0.8005634,69.62318,1016.27789,24.5321712,0.332650185,0.212023184,0.000256303,0
0.0,820.775146,144.450134,9.059088,235.78569,0.000512607,8.711025,278.3533,143.4791,1.71437716,803.760254,7.0,0.8006915,69.62318,1016.27789,24.5321712,0.3297041,0.212023184,0.000256303,0
0.0,821.1677,144.450134,9.059088,235.78569,0.000512607,8.711025,278.3533,143.4791,1.71437716,803.760254,7.0,0.8006915,69.62318,1016.27789,24.5321712,0.339823246,0.212023184,0.000256303,0
0.0,820.892944,144.450134,9.059088,235.78569,0.000512607,8.711025,278.3533,143.4791,1.71437716,803.4799,7.0,0.7992829,69.62318,1016.27789,24.5321712,0.344946861,0.212023184,0.000256303,0
0.0,821.0499,144.450134,9.059088,235.78569,0.000512607,8.711025,278.3533,143.4791,1.71437716,802.79895,7.0,0.7992829,69.62318,1016.27789,24.5321712,0.339823246,0.212023184,0.000256303,0
0.0,820.775146,144.450134,9.059088,235.78569,0.000512607,8.711025,278.3533,143.4791,1.71437716,802.79895,7.0,0.7965939,69.62318,1016.27789,24.5321712,0.3458435,0.212023184,0.000256303,0
0.0,820.5789,144.450134,9.059088,235.78569,0.000512607,8.711025,278.3533,143.639145,1.71245551,802.1982,7.0,0.7965939,69.62318,1016.27789,24.5321712,0.346355855,0.212023184,0.000256303,0
0.0,820.6574,144.450134,9.059088,235.78569,0.000512607,8.711025,278.4045,144.0233,1.711943,802.078,7.0,0.7958256,69.62318,1016.27789,24.5321712,0.340079427,0.212023184,0.000256303,0
0.0,820.5004,144.450134,9.059088,235.78569,0.000512607,8.711025,278.4045,144.0233,1.71053386,801.9578,7.0,0.7955695,69.62318,1016.27789,24.5321712,0.3432817,0.212023184,0.000256303,0
0.0,820.8537,144.450134,9.06069,235.78569,0.000512607,8.711025,278.4045,144.0233,1.71014953,801.9578,7.0,0.7955695,69.52064,1016.27789,24.5321712,0.331625462,0.212023184,0.000256303,0
0.0,821.207,144.450134,9.062933,235.683151,0.000512607,8.711025,278.4045,144.0233,1.71014953,801.5573,7.0,0.7955695,69.52064,1016.27789,24.6090736,0.325861424,0.212023184,0.000256303,0
0.0,821.4032,144.450134,9.062933,235.657516,0.000512607,8.711025,278.4045,144.0233,1.70989323,800.916443,7.0,0.7955695,69.39246,1016.27789,24.6090736,0.325349063,0.212023184,0.000256303,0
0.0,821.442444,144.450134,9.062933,235.657516,0.000512607,8.711025,278.4045,143.79921,1.70989323,800.8764,7.0,0.797490239,69.39246,1016.27789,24.6090736,0.325349063,0.212023184,0.000256303,0
0.0,821.442444,144.450134,9.062933,235.657516,0.000512607,8.711025,278.4045,143.79921,1.70989323,800.2756,7.0,0.797490239,69.39246,1016.27789,24.6090736,0.336108625,0.212023184,0.000256303,0
0.0,821.4817,144.450134,9.062933,235.657516,0.000512607,8.711025,278.4045,143.543121,1.70989323,799.7949,7.0,0.7972341,69.39246,1016.27789,24.6090736,0.336749077,0.212023184,0.000256303,0
0.0,821.363953,144.450134,9.062933,235.657516,0.000512607,8.711025,278.4045,143.447083,1.70989323,799.3544,7.0,0.7972341,69.39246,1016.27789,24.6090736,0.336749077,0.212023184,0.000256303,0
0.0,821.4817,144.450134,9.062933,235.657516,0.000512607,8.711025,278.4045,143.447083,1.70989323,799.3544,7.0,0.796721935,69.62318,1016.27789,24.6090736,0.320097357,0.211895064,0.000256303,0
0.0,821.363953,144.450134,9.062933,235.657516,0.000512607,8.711025,278.4045,143.447083,1.711943,798.2729,7.0,0.795441449,69.62318,1016.27789,24.6090736,0.316126555,0.211895064,0.000256303,0
0.0,821.4032,144.450134,9.062933,235.657516,0.000512607,8.711025,278.4045,143.447083,1.71207118,797.9925,7.0,0.795441449,69.62318,1016.27789,24.6090736,0.325733334,0.211895064,0.000256303,0
0.0,821.560242,144.450134,9.062933,235.657516,0.000512607,8.711025,278.4045,143.447083,1.71373653,797.551941,7.0,0.795441449,69.62318,1016.27789,24.7628822,0.3259895,0.211895064,0.000256303,0
0.0,821.1677,144.450134,9.06069,235.657516,0.000512607,8.721429,278.4045,143.447083,1.71373653,797.551941,7.0,0.795441449,69.62318,1016.27789,24.7628822,0.328935564,0.211895064,0.000256303,0
0.0,821.0499,144.450134,9.059088,235.657516,0.000512607,8.721429,278.4045,143.447083,1.71373653,796.9111,7.0,0.795441449,69.62318,1016.27789,24.7628822,0.3417446,0.211895064,0.000256303,0
0.0,820.971436,144.450134,9.055563,235.657516,0.000512607,8.721429,278.4045,143.447083,1.71501768,796.5506,7.0,0.795441449,69.62318,1016.27789,24.7628822,0.339438975,0.211895064,0.000256303,0
0.0,821.0499,144.450134,9.055563,235.657516,0.000512607,8.721429,278.4045,143.447083,1.716555,796.15,7.0,0.795441449,69.62318,1016.27789,24.7628822,0.347124368,0.211895064,0.000256303,0
0.0,820.6574,144.450134,9.055563,235.657516,0.000512607,8.721429,278.4045,143.447083,1.716555,795.7095,7.0,0.795441449,69.62318,1016.27789,24.7628822,0.347636729,0.211895064,0.000256303,0
0.0,820.814453,144.450134,9.055563,235.657516,0.018325698,8.721429,278.4045,143.447083,1.716555,794.668,7.0,0.795441449,69.62318,1016.27789,24.6090736,0.336749077,0.211895064,0.000256303,0
0.0,821.0107,144.450134,9.055563,235.657516,0.054977093,8.721429,278.4045,143.4791,1.716555,794.668,7.0,0.795441449,69.62318,1016.27789,24.4168167,0.335852444,0.211895064,0.000256303,0
0.0,820.971436,144.450134,9.055563,235.555,0.1290488,8.721429,278.276459,143.511108,1.716555,793.907043,7.0,0.7980024,69.62318,1016.27789,24.4168167,0.335852444,0.211895064,0.000256303,0
0.0,821.0107,144.770569,9.055563,235.555,0.266683757,8.721429,278.045959,143.639145,1.716555,793.6667,7.0,0.7980024,69.62318,1016.27789,24.4168167,0.335852444,0.211895064,0.000256303,0
0.0,820.971436,145.6037,9.059088,235.555,0.470445,8.721429,278.045959,143.639145,1.7145052,793.4664310000001,7.0,0.7980024,69.62318,1016.27789,24.4168167,0.335852444,0.211895064,0.000256303,0
0.0,821.0107,145.6037,9.061331,235.555,0.7097043,8.721429,277.661835,143.639145,1.7145052,793.186035,7.0,0.7980024,69.9307861,1016.27789,24.4168167,0.335852444,0.211895064,0.000256303,0
0.0,820.971436,145.6037,9.061331,235.555,1.0070163,8.721429,277.661835,143.639145,1.7136085,793.105957,7.0,0.7980024,69.9307861,1016.27789,24.5321712,0.327270418,0.211895064,0.000256303,0
0.0,821.1677,145.6037,9.061331,235.247375,1.2922821,8.721429,277.661835,143.639145,1.7133522,793.105957,7.0,0.7980024,69.87952,1016.27789,24.5321712,0.3322659,0.211895064,0.000256303,0
0.0,821.0499,145.6037,9.06773949,235.247375,1.58011091,8.721429,277.661835,143.639145,1.71232736,793.105957,7.0,0.7980024,69.87952,1016.27789,24.5321712,0.326501876,0.211895064,0.000256303,0
0.0,820.971436,145.6037,9.070303,234.914124,1.80898988,8.721429,277.661835,143.639145,1.71232736,793.105957,7.0,0.7980024,69.87952,1016.27789,24.5321712,0.3263738,0.211895064,0.000256303,0
0.0,821.0107,146.2766,9.070303,234.760315,2.0048058,8.721429,277.661835,143.639145,1.71232736,792.7455,7.0,0.7980024,69.87952,1016.27789,24.5321712,0.337389529,0.211895064,0.000256303,0
0.0,820.6574,146.40477,9.070303,234.2989,2.13308549,8.721429,277.661835,143.639145,1.71232736,792.5452,7.0,0.7980024,69.87952,1016.27789,24.5321712,0.337389529,0.211895064,0.000256303,0
0.0,820.5004,146.821335,9.070303,234.196365,2.22253561,8.721429,277.661835,143.639145,1.71271169,792.5452,7.0,0.7980024,69.87952,1016.27789,24.6475258,0.3377738,0.211895064,0.000256303,0
0.0,820.3826,146.821335,9.07575,233.658035,2.27571845,8.721429,277.661835,143.639145,1.71271169,792.5452,7.0,0.7980024,69.87952,1016.27789,24.6475258,0.3457154,0.211895064,0.000256303,0
0.0,820.1864,145.924118,9.079916,233.401688,2.30544972,8.721429,278.22525,143.639145,1.71271169,792.5452,7.0,0.796721935,69.87952,1016.27789,24.6475258,0.336236715,0.211895064,0.000256303,0
0.0,819.5976,145.924118,9.086325,232.889,2.32697916,8.721013,278.22525,143.639145,1.71271169,793.0659,7.0,0.796721935,69.87952,1016.27789,24.6475258,0.335852444,0.211895064,0.000256303,0
0.0,819.0873,145.924118,9.091131,232.63266,2.3367188,8.718932,278.3533,143.639145,1.71271169,793.0659,7.0,0.796721935,69.87952,1016.27789,24.5706234,0.335852444,0.211895064,0.000256303,0
0.0,818.6555,145.924118,9.099142,232.248138,2.33710313,8.718932,278.3533,143.639145,1.7133522,793.0659,7.0,0.796721935,69.87952,1016.27789,24.5706234,0.335852444,0.211895064,0.000256303,0
0.0,818.734,145.924118,9.110678,231.889252,2.33710313,8.718515,278.3533,143.639145,1.71399283,793.0659,7.0,0.7955695,69.87952,1016.27789,24.5706234,0.335852444,0.211895064,0.000256303,0
0.0,818.6163,145.924118,9.124455,231.556015,2.33710313,8.718515,278.3533,143.639145,1.71527386,793.0659,7.0,0.7955695,69.87952,1016.27789,24.5706234,0.336108625,0.211895064,0.000256303,0
0.0,817.831238,145.924118,9.133428,231.556015,2.33710313,8.718515,278.3533,143.639145,1.71527386,793.7468,7.0,0.7955695,69.87952,1016.27789,24.5706234,0.336108625,0.211895064,0.000256303,0
0.0,817.0854,145.475525,9.151691,231.094589,2.33710313,8.718515,278.3533,143.639145,1.71527386,793.907043,7.0,0.7955695,69.87952,1016.27789,24.5706234,0.336108625,0.211895064,0.000256303,0
0.0,816.300354,145.475525,9.167713,230.838242,2.33710313,8.718515,278.3533,143.639145,1.716427,793.907043,7.0,0.79774636,69.87952,1016.27789,24.5706234,0.330216467,0.211895064,0.000256303,0
0.0,816.1434,145.123047,9.185337,230.838242,2.33710313,8.718515,278.3533,143.639145,1.716427,793.907043,7.0,0.79774636,69.87952,1016.27789,24.5706234,0.335980535,0.211895064,0.000256303,0
0.0,815.9471,145.05896,9.204563,230.53064,2.337744,8.718515,278.3533,143.639145,1.71527386,794.1874,7.0,0.799411,69.87952,1016.27789,24.5706234,0.335980535,0.211895064,0.000256303,0
0.0,815.319031,144.96283,9.220264,230.53064,2.338513,8.718515,278.3533,143.639145,1.71527386,794.2675,7.0,0.799411,69.87952,1016.27789,24.5706234,0.330472648,0.211895064,0.000256303,0
0.0,814.6125,144.610352,9.238529,230.171753,2.338513,8.718515,278.3533,143.639145,1.71527386,794.9084,7.0,0.799411,70.00769,1016.27789,24.5706234,0.333418727,0.211895064,0.000256303,0
0.0,814.298462,144.610352,9.252949,230.171753,2.338513,8.718515,278.199615,143.639145,1.71527386,794.9084,7.0,0.798130453,70.00769,1016.27789,24.5706234,0.328935564,0.211895064,0.000256303,0
0.0,813.905945,144.610352,9.269931,230.171753,2.3372314,8.718515,278.199615,143.639145,1.71527386,794.9084,7.0,0.798130453,70.00769,1016.27789,24.5706234,0.336236715,0.211895064,0.000256303,0
0.0,813.238647,144.610352,9.282107,230.171753,2.33582163,8.718515,278.199615,143.927261,1.71245551,794.9084,7.0,0.798130453,70.00769,1016.27789,24.5706234,0.336236715,0.211895064,0.000256303,0
0.0,812.6106,144.610352,9.295886,230.171753,2.33556533,8.718515,278.199615,143.927261,1.71245551,795.348938,7.0,0.798130453,70.00769,1016.27789,24.6090736,0.326886147,0.211895064,0.000256303,0
0.0,812.4143,144.610352,9.307421,230.094849,2.335309,8.718515,278.199615,143.927261,1.71514583,795.348938,7.0,0.798130453,70.00769,1016.27789,24.6090736,0.318944544,0.211895064,0.000256303,0
0.0,811.4723,144.610352,9.317034,230.094849,2.33479643,8.717268,278.199615,143.927261,1.71514583,795.348938,7.0,0.796721935,70.00769,1016.27789,24.6090736,0.316638917,0.211895064,0.000256303,0
0.0,811.1975,144.610352,9.327929,230.094849,2.33389926,8.707279,278.199615,143.927261,1.71514583,795.348938,7.0,0.7965939,70.00769,1016.27789,24.6090736,0.332778275,0.211895064,0.000256303,0
0.0,811.0797,144.610352,9.334337,230.094849,2.33389926,8.707279,278.199615,143.927261,1.71514583,795.348938,7.0,0.7965939,70.00769,1016.27789,24.6090736,0.335852444,0.211895064,0.000256303,0
0.0,810.490967,144.610352,9.341066,230.094849,2.33389926,8.707279,278.199615,143.927261,1.71514583,795.1487,7.0,0.7965939,70.00769,1016.27789,24.6090736,0.335852444,0.210165575,0.000256303,0
0.0,809.902161,144.610352,9.350359,230.094849,2.33595,8.707279,278.199615,143.671158,1.71514583,794.9484,7.0,0.7965939,70.00769,1016.27789,24.6090736,0.3364929,0.209653124,0.000256303,0
0.0,809.313354,144.354019,9.359652,230.325562,2.33595,8.707279,278.199615,143.4791,1.716555,794.9484,7.0,0.7965939,70.00769,1016.27789,24.6090736,0.335596263,0.20997341,0.000256303,0
0.0,808.8031,144.354019,9.365099,230.3512,2.33595,8.707279,278.199615,143.4791,1.716555,794.9484,7.0,0.7965939,70.00769,1016.27789,24.6090736,0.329063654,0.211382627,0.000256303,0
0.0,808.096558,144.354019,9.369585,230.453735,2.33595,8.707279,278.199615,143.4791,1.716555,794.9484,7.0,0.7965939,70.00769,1016.27789,24.6090736,0.3364929,0.211831018,0.000256303,0
0.0,807.900269,144.354019,9.375994,230.581909,2.33595,8.707279,278.199615,143.4791,1.71527386,794.9484,7.0,0.7965939,70.00769,1016.27789,24.6090736,0.3364929,0.211831018,0.000256303,0
0.0,806.9582,144.354019,9.382402,230.581909,2.33595,8.707279,278.199615,143.4791,1.71527386,794.9484,7.0,0.7965939,70.00769,1016.27789,24.6090736,0.330344558,0.211831018,0.000256303,0
0.0,806.4872,144.354019,9.383684,230.915146,2.33595,8.707279,278.199615,143.4791,1.71527386,794.9484,7.0,0.7965939,70.00769,1016.27789,24.6090736,0.3364929,0.211895064,0.000256303,0
0.0,806.2909,144.354019,9.38785,230.915146,2.33595,8.711025,278.199615,143.4791,1.71386468,794.9484,7.0,0.7965939,70.00769,1016.27789,24.6090736,0.345203042,0.212087229,0.000256303,0
0.0,805.7414,144.354019,9.392015,230.915146,2.33595,8.71435452,278.199615,143.4791,1.71271169,794.9484,7.0,0.7987707,70.00769,1016.27789,24.6090736,0.355194062,0.212087229,0.000256303,0
0.0,805.2703,144.354019,9.39554,231.299667,2.33595,8.71435452,278.199615,143.4791,1.71271169,794.9484,7.0,0.7987707,70.00769,1016.27789,24.6090736,0.356346875,0.212087229,0.000256303,0
0.0,804.720764,144.354019,9.398424,231.299667,2.33595,8.71435452,278.199615,143.4791,1.71271169,795.4691,7.0,0.7987707,70.00769,1016.27789,24.6090736,0.338158071,0.212087229,0.000256303,0
0.0,804.2105,144.354019,9.398745,231.504745,2.33595,8.71435452,278.199615,143.4791,1.71271169,795.6694,7.0,0.7987707,70.00769,1016.27789,24.6090736,0.335852444,0.210806131,0.000256303,0
0.0,803.582458,144.354019,9.403231,231.504745,2.33595,8.71435452,278.199615,143.4791,1.71271169,796.11,7.0,0.7980024,70.00769,1016.27789,24.6090736,0.327910841,0.209653124,0.000256303,0
0.0,802.7974,144.354019,9.403231,231.684189,2.33595,8.71435452,278.199615,143.4791,1.71271169,796.15,7.0,0.7980024,70.00769,1016.27789,24.6090736,0.326629966,0.209653124,0.000256303,0
0.0,802.444153,144.354019,9.406435,231.966156,2.33595,8.71435452,278.199615,143.863235,1.71271169,796.3904,7.0,0.798130453,70.00769,1016.27789,24.6090736,0.325733334,0.209653124,0.000256303,0
0.0,801.776855,144.354019,9.407076,231.966156,2.33595,8.71435452,278.199615,143.863235,1.71271169,796.9111,7.0,0.798130453,69.90515,1016.27789,24.6090736,0.325733334,0.209653124,0.000256303,0
0.0,801.5021,144.354019,9.409639,232.2225,2.33595,8.71435452,278.199615,143.863235,1.71271169,796.9111,7.0,0.798130453,69.85388,1016.27789,24.6090736,0.317279369,0.209781244,0.000256303,0
0.0,800.8348,144.1938,9.409639,232.2225,2.333643,8.719349,278.199615,143.863235,1.71271169,796.9111,7.0,0.79774636,69.85388,1016.27789,24.6090736,0.3154861,0.210165575,0.000256303,0
0.0,800.128235,144.1938,9.409639,232.2225,2.333643,8.719765,278.199615,143.863235,1.71271169,797.3517,7.0,0.79774636,69.85388,1016.27789,24.6090736,0.32432434,0.210165575,0.000256303,0
0.0,799.8927,144.1938,9.409639,232.63266,2.332874,8.719765,278.199615,143.863235,1.71271169,797.3517,7.0,0.7965939,69.9307861,1016.27789,24.6090736,0.338414252,0.210165575,0.000256303,0
0.0,799.6179,144.1938,9.411562,232.63266,2.332874,8.719765,278.199615,143.863235,1.711943,797.3517,7.0,0.7965939,70.05896,1016.27789,24.6090736,0.349045724,0.210165575,0.000256303,0
0.0,799.107666,144.1938,9.411562,232.63266,2.332874,8.719765,278.199615,143.863235,1.711943,797.3517,7.0,0.7965939,70.05896,1016.27789,24.6090736,0.357627779,0.210165575,0.000256303,0
0.0,798.3226,144.1938,9.411562,233.017181,2.33210516,8.719765,278.199615,143.863235,1.71168685,797.3517,7.0,0.7965939,70.05896,1016.27789,24.6090736,0.357627779,0.210165575,0.000256303,0
0.0,797.5768,144.1938,9.411562,233.017181,2.33210516,8.719765,278.199615,143.863235,1.71168685,797.3517,7.0,0.79774636,69.9820557,1016.27789,24.6090736,0.342513144,0.211062342,0.000256303,0
0.0,796.9095,144.1938,9.411562,233.222244,2.33210516,8.719765,278.199615,143.863235,1.71168685,797.3517,7.0,0.7978744,69.9820557,1016.27789,24.6090736,0.336749077,0.2115748,0.000256303,0
0.0,796.595459,144.1938,9.411562,233.478592,2.33466816,8.719765,278.199615,143.863235,1.71168685,797.3517,7.0,0.7997951,69.9820557,1016.27789,24.6090736,0.335212,0.211895064,0.000256303,0
0.0,795.8889,144.1938,9.409319,233.478592,2.33466816,8.719765,278.199615,143.863235,1.71565819,797.3517,7.0,0.801075637,69.9820557,1016.27789,24.6090736,0.3263738,0.211895064,0.000256303,0
0.0,795.8889,144.1938,9.409319,233.658035,2.33466816,8.719765,278.199615,143.863235,1.716555,797.952454,7.0,0.7997951,69.9820557,1016.27789,24.6090736,0.335596263,0.211895064,0.000256303,0
0.0,795.2216,144.1938,9.409319,233.811844,2.33582163,8.719765,278.199615,143.863235,1.71693933,797.952454,7.0,0.79966706,69.9820557,1016.27789,24.6090736,0.337133348,0.211895064,0.000256303,0
0.0,794.946838,144.1938,9.408358,233.811844,2.33582163,8.719765,278.199615,143.863235,1.718861,797.952454,7.0,0.79966706,69.9820557,1016.27789,24.6090736,0.337133348,0.211895064,0.000256303,0
0.0,794.20105,144.1938,9.408358,233.811844,2.33582163,8.723093,278.199615,143.863235,1.718861,797.952454,7.0,0.79966706,69.9820557,1016.27789,24.6090736,0.337133348,0.211895064,0.000256303,0
0.0,794.044067,144.1938,9.408358,234.016922,2.33415556,8.726839,278.199615,143.7672,1.718861,797.952454,7.0,0.79966706,69.9820557,1016.27789,24.6090736,0.337133348,0.211895064,0.000256303,0
0.0,793.6515,144.1938,9.408358,234.247635,2.33402753,8.726839,278.199615,143.287018,1.718861,798.072632,7.0,0.79966706,69.9820557,1016.27789,24.6090736,0.336749077,0.20997341,0.000256303,0
0.0,793.259,144.1938,9.408358,234.27327,2.333515,8.726839,278.199615,143.287018,1.718861,798.2729,7.0,0.7985146,69.9820557,1016.27789,24.6090736,0.333546817,0.20984529,0.000256303,0
0.0,792.670166,144.1938,9.408358,234.580872,2.332746,8.726839,278.199615,143.287018,1.718861,798.673462,7.0,0.79774636,69.9820557,1016.27789,24.6090736,0.325861424,0.20984529,0.000256303,0
0.0,792.3562,144.1938,9.408358,234.580872,2.33223343,8.726839,278.199615,143.287018,1.71706748,798.673462,7.0,0.79774636,69.9820557,1016.27789,24.6090736,0.325861424,0.20984529,0.000256303,0
0.0,792.199158,144.1938,9.408358,234.580872,2.33223343,8.726839,278.199615,143.287018,1.71617067,798.673462,7.0,0.796209753,70.2384,1016.27789,24.6090736,0.335468173,0.20984529,0.000256303,0
0.0,791.6496,144.1938,9.408358,234.580872,2.33223343,8.726839,278.199615,143.383057,1.71617067,799.3544,7.0,0.7948012,70.2384,1016.27789,24.6090736,0.331369281,0.20984529,0.000256303,0
0.0,791.1001,144.1938,9.408358,234.939758,2.333515,8.720596,278.199615,143.79921,1.71617067,799.3544,7.0,0.7948012,70.2384,1016.27789,24.6090736,0.338542342,0.20984529,0.000256303,0
0.0,790.315,144.033585,9.410921,235.375549,2.33402753,8.719349,278.199615,143.79921,1.71399283,799.6748,7.0,0.7980024,70.2384,1016.27789,24.6090736,0.338542342,0.211190462,0.000256303,0
0.0,789.726257,144.033585,9.413485,235.375549,2.33402753,8.718515,278.199615,143.79921,1.71399283,799.6748,7.0,0.7980024,70.2384,1016.27789,24.6090736,0.336877167,0.211831018,0.000256303,0
0.0,789.804749,144.033585,9.413485,235.375549,2.33402753,8.718515,278.199615,143.79921,1.71399283,800.4758,7.0,0.7980024,70.2384,1016.27789,24.6090736,0.346227765,0.211831018,0.000256303,0
0.0,789.05896,144.033585,9.413485,235.375549,2.33402753,8.71643448,278.199615,143.79921,1.71399283,800.4758,7.0,0.7973622,70.2384,1016.27789,24.6090736,0.346483946,0.211831018,0.000256303,0
0.0,788.744934,144.033585,9.413485,235.426819,2.33402753,8.715603,278.199615,143.79921,1.71399283,800.4758,7.0,0.7973622,70.2384,1016.27789,24.6090736,0.346483946,0.211831018,0.000256303,0
0.0,788.1169,144.033585,9.415728,235.708786,2.33402753,8.71435452,278.199615,143.79921,1.71399283,801.2769,7.0,0.7973622,70.2384,1016.27789,24.6090736,0.346483946,0.211831018,0.000256303,0
0.0,787.881348,144.033585,9.417971,235.760056,2.33402753,8.71435452,278.199615,143.79921,1.71399283,801.7175,7.0,0.7997951,70.2384,1016.27789,24.6090736,0.336877167,0.211831018,0.000256303,0
0.0,787.9206,144.033585,9.417971,235.888229,2.33402753,8.71435452,278.199615,143.79921,1.71399283,801.7175,7.0,0.7997951,70.2384,1016.27789,24.6090736,0.335468173,0.211831018,0.000256303,0
0.0,787.3711,144.033585,9.417971,236.042038,2.333643,8.71435452,278.199615,143.79921,1.71399283,801.7175,7.0,0.8006915,70.2384,1016.27789,24.6090736,0.335468173,0.211831018,0.000256303,0
0.0,787.057068,144.033585,9.419252,236.042038,2.332874,8.71435452,278.199615,143.79921,1.716427,801.7175,7.0,0.8018439,70.2384,1016.27789,24.6090736,0.326501876,0.211831018,0.000256303,0
0.0,786.586,144.033585,9.419252,236.426559,2.332874,8.71435452,278.199615,143.79921,1.716427,801.7175,7.0,0.8018439,70.2384,1016.27789,24.6090736,0.325733334,0.211831018,0.000256303,0
0.0,786.154236,144.033585,9.419252,236.4522,2.332874,8.71435452,278.199615,143.79921,1.716427,802.3584,7.0,0.7992829,70.2384,1016.27789,24.6090736,0.325733334,0.211831018,0.000256303,0
0.0,785.486938,144.033585,9.422136,236.4522,2.335437,8.71435452,278.199615,143.79921,1.716427,802.3584,7.0,0.7992829,70.2384,1016.27789,24.6090736,0.325733334,0.211831018,0.000256303,0
0.0,784.9767,144.033585,9.422136,236.4522,2.335437,8.71435452,278.199615,143.79921,1.71847665,802.3584,7.0,0.79774636,70.0333252,1016.27789,24.6090736,0.345074952,0.211831018,0.000256303,0
0.0,784.5841,144.033585,9.422136,236.4522,2.335437,8.71435452,278.199615,143.79921,1.71847665,802.3584,7.0,0.79774636,70.0333252,1016.27789,24.6090736,0.346996278,0.211831018,0.000256303,0
0.0,784.1131,144.033585,9.422136,236.4522,2.33556533,8.71435452,278.199615,143.79921,1.71847665,802.3584,7.0,0.79774636,70.18713,1016.27789,24.6090736,0.337389529,0.211831018,0.000256303,0
